
Host: Joses-MacBook-Pro-2.local

Timers On : Sat Jan 25 21:32:06 2025
Timers Off: Sat Jan 25 21:32:07 2025

Wall Time:        0.38 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
| | build grid                      :      0.033u      0.000s      0.004w      1 calls
| | post-process grid               :      0.017u      0.000s      0.003w      1 calls
| SAP: Form V                       :      0.100u      0.000s      0.009w      1 calls
| | Properties                      :      0.083u      0.000s      0.004w    212 calls
| | Functional                      :      0.000u      0.000s      0.000w    212 calls
| | V_xc                            :      0.017u      0.000s      0.005w    212 calls
HF: Form G                          :      4.100u      0.733s      0.281w      9 calls
| UV: Form V                        :      3.767u      0.733s      0.266w      9 calls
| | Properties                      :      1.400u      0.133s      0.095w   1908 calls
| | Functional                      :      0.883u      0.217s      0.079w   1908 calls
| | V_xc                            :      1.383u      0.317s      0.086w   1908 calls
| JK: D                             :      0.000u      0.000s      0.000w      9 calls
| JK: USO2AO                        :      0.017u      0.000s      0.000w      9 calls
| JK: JK                            :      0.300u      0.000s      0.013w      9 calls
| | DFH: compute_JK()               :      0.300u      0.000s      0.013w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.000u      0.000s      0.001w      9 calls
| | | DFH: compute_K                :      0.283u      0.000s      0.012w      9 calls
| JK: AO2USO                        :      0.017u      0.000s      0.000w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.717u      1.650s      0.130w      9 calls
HF: Form C                          :      0.017u      0.000s      0.002w      9 calls
HF: Form D                          :      0.000u      0.000s      0.000w      9 calls

**************************************************************************************

Host: Joses-MacBook-Pro-2.local

Timers On : Sat Jan 25 21:33:00 2025
Timers Off: Sat Jan 25 21:33:00 2025

Wall Time:        0.32 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls

--------------------------------------------------------------------------------------

**************************************************************************************

Host: Joses-MacBook-Pro-2.local

Timers On : Sat Jan 25 21:33:00 2025
Timers Off: Sat Jan 25 21:33:01 2025

Wall Time:        0.34 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls

--------------------------------------------------------------------------------------

**************************************************************************************

Host: Joses-MacBook-Pro-2.local

Timers On : Sat Jan 25 21:33:01 2025
Timers Off: Sat Jan 25 21:33:02 2025

Wall Time:        0.93 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.100u      0.067s      0.008w      2 calls
build grid                          :      0.067u      0.050s      0.005w      2 calls
post-process grid                   :      0.033u      0.017s      0.003w      2 calls
DFH: sparsity prep                  :      0.017u      0.017s      0.020w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.017s      0.026w      3 calls
DFH: initialize()                   :      0.217u      0.017s      0.026w      1 calls
DFH: AO Construction                :      0.150u      0.000s      0.008w      1 calls
DFH: AO-Met. Contraction            :      0.017u      0.000s      0.001w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.002w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.000w      1 calls
HF: Guess                           :      0.200u      0.117s      0.016w      1 calls
SAP: Form V                         :      0.117u      0.033s      0.009w      1 calls
Properties                          :      1.917u      0.183s      0.121w   2332 calls
Functional                          :      0.933u      0.150s      0.080w   2332 calls
V_xc                                :      2.233u      0.150s      0.125w   2332 calls
HF: Form G                          :      5.200u      0.517s      0.332w     10 calls
UV: Form V                          :      5.000u      0.517s      0.324w     10 calls
JK: D                               :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                          :      0.017u      0.000s      0.000w     10 calls
JK: JK                              :      0.100u      0.000s      0.006w     10 calls
DFH: compute_JK()                   :      0.100u      0.000s      0.006w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.017u      0.000s      0.001w     10 calls
DFH: compute_K                      :      0.083u      0.000s      0.005w     10 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.850u      1.533s      0.133w     10 calls
HF: Form C                          :      0.000u      0.000s      0.002w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.017u      0.000s      0.002w      1 calls
| build grid                        :      0.000u      0.000s      0.001w      1 calls
| post-process grid                 :      0.017u      0.000s      0.001w      1 calls
DFH: sparsity prep                  :      0.017u      0.017s      0.020w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.017s      0.015w      1 calls
DFH: initialize()                   :      0.217u      0.017s      0.026w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.011w      2 calls
| DFH: AO Construction              :      0.150u      0.000s      0.008w      1 calls
| DFH: AO-Met. Contraction          :      0.017u      0.000s      0.001w      1 calls
HF: Form core H                     :      0.033u      0.000s      0.002w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.000w      1 calls
HF: Guess                           :      0.200u      0.117s      0.016w      1 calls
| V: Grid                           :      0.083u      0.067s      0.005w      1 calls
| | build grid                      :      0.067u      0.050s      0.003w      1 calls
| | post-process grid               :      0.017u      0.017s      0.002w      1 calls
| SAP: Form V                       :      0.117u      0.033s      0.009w      1 calls
| | Properties                      :      0.050u      0.000s      0.005w    212 calls
| | Functional                      :      0.000u      0.017s      0.001w    212 calls
| | V_xc                            :      0.067u      0.000s      0.004w    212 calls
HF: Form G                          :      5.200u      0.517s      0.332w     10 calls
| UV: Form V                        :      5.000u      0.517s      0.324w     10 calls
| | Properties                      :      1.867u      0.183s      0.116w   2120 calls
| | Functional                      :      0.933u      0.133s      0.079w   2120 calls
| | V_xc                            :      2.167u      0.150s      0.121w   2120 calls
| JK: D                             :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                        :      0.017u      0.000s      0.000w     10 calls
| JK: JK                            :      0.100u      0.000s      0.006w     10 calls
| | DFH: compute_JK()               :      0.100u      0.000s      0.006w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.017u      0.000s      0.001w     10 calls
| | | DFH: compute_K                :      0.083u      0.000s      0.005w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.850u      1.533s      0.133w     10 calls
HF: Form C                          :      0.000u      0.000s      0.002w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls

**************************************************************************************

Host: Joses-MacBook-Pro-2.local

Timers On : Sat Jan 25 21:33:02 2025
Timers Off: Sat Jan 25 21:33:02 2025

Wall Time:        0.32 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls

--------------------------------------------------------------------------------------

**************************************************************************************

Host: Joses-MacBook-Pro-2.local

Timers On : Sat Jan 25 21:33:02 2025
Timers Off: Sat Jan 25 21:33:03 2025

Wall Time:        0.90 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.000u      0.033s      0.005w      2 calls
build grid                          :      0.000u      0.017s      0.002w      2 calls
post-process grid                   :      0.000u      0.017s      0.003w      2 calls
DFH: sparsity prep                  :      0.033u      0.017s      0.021w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.017s      0.028w      3 calls
DFH: initialize()                   :      0.200u      0.017s      0.026w      1 calls
DFH: AO Construction                :      0.017u      0.000s      0.003w      1 calls
DFH: AO-Met. Contraction            :      0.117u      0.017s      0.005w      1 calls
HF: Form core H                     :      0.050u      0.017s      0.001w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.000w      1 calls
HF: Guess                           :      0.100u      0.100s      0.012w      1 calls
SAP: Form V                         :      0.083u      0.050s      0.008w      1 calls
Properties                          :      1.467u      0.133s      0.086w   2332 calls
Functional                          :      1.183u      0.017s      0.078w   2332 calls
V_xc                                :      1.567u      0.100s      0.094w   2332 calls
HF: Form G                          :      4.633u      0.267s      0.288w     10 calls
UV: Form V                          :      4.233u      0.233s      0.257w     10 calls
JK: D                               :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                          :      0.017u      0.000s      0.000w     10 calls
JK: JK                              :      0.367u      0.033s      0.028w     10 calls
DFH: compute_JK()                   :      0.367u      0.033s      0.028w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.017u      0.000s      0.002w     10 calls
DFH: compute_K                      :      0.350u      0.033s      0.026w     10 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.967u      1.633s      0.138w     10 calls
HF: Form C                          :      0.100u      0.067s      0.005w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.000u      0.000s      0.003w      1 calls
| build grid                        :      0.000u      0.000s      0.001w      1 calls
| post-process grid                 :      0.000u      0.000s      0.001w      1 calls
DFH: sparsity prep                  :      0.033u      0.017s      0.021w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.017s      0.016w      1 calls
DFH: initialize()                   :      0.200u      0.017s      0.026w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.012w      2 calls
| DFH: AO Construction              :      0.017u      0.000s      0.003w      1 calls
| DFH: AO-Met. Contraction          :      0.117u      0.017s      0.005w      1 calls
HF: Form core H                     :      0.050u      0.017s      0.001w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.000w      1 calls
HF: Guess                           :      0.100u      0.100s      0.012w      1 calls
| V: Grid                           :      0.000u      0.033s      0.003w      1 calls
| | build grid                      :      0.000u      0.017s      0.001w      1 calls
| | post-process grid               :      0.000u      0.017s      0.001w      1 calls
| SAP: Form V                       :      0.083u      0.050s      0.008w      1 calls
| | Properties                      :      0.067u      0.017s      0.004w    212 calls
| | Functional                      :      0.017u      0.000s      0.000w    212 calls
| | V_xc                            :      0.000u      0.000s      0.003w    212 calls
HF: Form G                          :      4.633u      0.267s      0.288w     10 calls
| UV: Form V                        :      4.233u      0.233s      0.257w     10 calls
| | Properties                      :      1.400u      0.117s      0.082w   2120 calls
| | Functional                      :      1.167u      0.017s      0.078w   2120 calls
| | V_xc                            :      1.567u      0.100s      0.091w   2120 calls
| JK: D                             :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                        :      0.017u      0.000s      0.000w     10 calls
| JK: JK                            :      0.367u      0.033s      0.028w     10 calls
| | DFH: compute_JK()               :      0.367u      0.033s      0.028w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.017u      0.000s      0.002w     10 calls
| | | DFH: compute_K                :      0.350u      0.033s      0.026w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.967u      1.633s      0.138w     10 calls
HF: Form C                          :      0.100u      0.067s      0.005w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls

**************************************************************************************

Host: Joses-MacBook-Pro-2.local

Timers On : Sat Jan 25 21:33:03 2025
Timers Off: Sat Jan 25 21:33:03 2025

Wall Time:        0.33 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls

--------------------------------------------------------------------------------------

**************************************************************************************

Host: Joses-MacBook-Pro-2.local

Timers On : Sat Jan 25 21:33:03 2025
Timers Off: Sat Jan 25 21:33:04 2025

Wall Time:        0.87 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.000u      0.033s      0.005w      2 calls
build grid                          :      0.000u      0.017s      0.002w      2 calls
post-process grid                   :      0.000u      0.017s      0.003w      2 calls
DFH: sparsity prep                  :      0.033u      0.017s      0.021w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.017s      0.027w      3 calls
DFH: initialize()                   :      0.183u      0.017s      0.025w      1 calls
DFH: AO Construction                :      0.033u      0.000s      0.003w      1 calls
DFH: AO-Met. Contraction            :      0.083u      0.017s      0.003w      1 calls
HF: Form core H                     :      0.000u      0.017s      0.001w      1 calls
HF: Form S/X                        :      0.000u      0.017s      0.000w      1 calls
HF: Guess                           :      0.117u      0.083s      0.014w      1 calls
SAP: Form V                         :      0.117u      0.033s      0.010w      1 calls
Properties                          :      1.283u      0.100s      0.094w   2332 calls
Functional                          :      1.250u      0.133s      0.077w   2332 calls
V_xc                                :      1.583u      0.117s      0.094w   2332 calls
HF: Form G                          :      4.250u      0.333s      0.271w     10 calls
UV: Form V                          :      4.100u      0.333s      0.262w     10 calls
JK: D                               :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     10 calls
JK: JK                              :      0.133u      0.000s      0.007w     10 calls
DFH: compute_JK()                   :      0.133u      0.000s      0.007w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.033u      0.000s      0.001w     10 calls
DFH: compute_K                      :      0.100u      0.000s      0.006w     10 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.883u      1.500s      0.128w     10 calls
HF: Form C                          :      0.017u      0.017s      0.003w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.000u      0.000s      0.003w      1 calls
| build grid                        :      0.000u      0.000s      0.001w      1 calls
| post-process grid                 :      0.000u      0.000s      0.001w      1 calls
DFH: sparsity prep                  :      0.033u      0.017s      0.021w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.017s      0.016w      1 calls
DFH: initialize()                   :      0.183u      0.017s      0.025w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.011w      2 calls
| DFH: AO Construction              :      0.033u      0.000s      0.003w      1 calls
| DFH: AO-Met. Contraction          :      0.083u      0.017s      0.003w      1 calls
HF: Form core H                     :      0.000u      0.017s      0.001w      1 calls
HF: Form S/X                        :      0.000u      0.017s      0.000w      1 calls
HF: Guess                           :      0.117u      0.083s      0.014w      1 calls
| V: Grid                           :      0.000u      0.033s      0.003w      1 calls
| | build grid                      :      0.000u      0.017s      0.001w      1 calls
| | post-process grid               :      0.000u      0.017s      0.001w      1 calls
| SAP: Form V                       :      0.117u      0.033s      0.010w      1 calls
| | Properties                      :      0.033u      0.017s      0.006w    212 calls
| | Functional                      :      0.000u      0.000s      0.001w    212 calls
| | V_xc                            :      0.067u      0.000s      0.004w    212 calls
HF: Form G                          :      4.250u      0.333s      0.271w     10 calls
| UV: Form V                        :      4.100u      0.333s      0.262w     10 calls
| | Properties                      :      1.250u      0.083s      0.088w   2120 calls
| | Functional                      :      1.250u      0.133s      0.077w   2120 calls
| | V_xc                            :      1.517u      0.117s      0.090w   2120 calls
| JK: D                             :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     10 calls
| JK: JK                            :      0.133u      0.000s      0.007w     10 calls
| | DFH: compute_JK()               :      0.133u      0.000s      0.007w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.033u      0.000s      0.001w     10 calls
| | | DFH: compute_K                :      0.100u      0.000s      0.006w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.883u      1.500s      0.128w     10 calls
HF: Form C                          :      0.017u      0.017s      0.003w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls

**************************************************************************************

Host: Joses-MacBook-Pro-2.local

Timers On : Sat Jan 25 21:33:04 2025
Timers Off: Sat Jan 25 21:33:05 2025

Wall Time:        0.86 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.033u      0.050s      0.005w      2 calls
build grid                          :      0.033u      0.017s      0.002w      2 calls
post-process grid                   :      0.000u      0.033s      0.003w      2 calls
DFH: sparsity prep                  :      0.017u      0.017s      0.022w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.017s      0.028w      3 calls
DFH: initialize()                   :      0.117u      0.033s      0.022w      1 calls
DFH: AO Construction                :      0.033u      0.033s      0.003w      1 calls
DFH: AO-Met. Contraction            :      0.033u      0.000s      0.002w      1 calls
HF: Form core H                     :      0.000u      0.033s      0.002w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.000w      1 calls
HF: Guess                           :      0.200u      0.117s      0.019w      1 calls
SAP: Form V                         :      0.183u      0.067s      0.015w      1 calls
Properties                          :      1.383u      0.133s      0.086w   2090 calls
Functional                          :      1.217u      0.150s      0.079w   2090 calls
V_xc                                :      1.783u      0.100s      0.111w   2090 calls
HF: Form G                          :      4.517u      0.350s      0.277w      9 calls
UV: Form V                          :      4.267u      0.350s      0.267w      9 calls
JK: D                               :      0.000u      0.000s      0.000w      9 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w      9 calls
JK: JK                              :      0.233u      0.000s      0.008w      9 calls
DFH: compute_JK()                   :      0.233u      0.000s      0.008w      9 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w      9 calls
DFH: compute_J                      :      0.050u      0.000s      0.001w      9 calls
DFH: compute_K                      :      0.167u      0.000s      0.006w      9 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.733u      1.300s      0.123w      9 calls
HF: Form C                          :      0.083u      0.000s      0.002w      9 calls
HF: Form D                          :      0.017u      0.000s      0.000w      9 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.017u      0.000s      0.003w      1 calls
| build grid                        :      0.017u      0.000s      0.001w      1 calls
| post-process grid                 :      0.000u      0.000s      0.001w      1 calls
DFH: sparsity prep                  :      0.017u      0.017s      0.022w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.017s      0.016w      1 calls
DFH: initialize()                   :      0.117u      0.033s      0.022w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.012w      2 calls
| DFH: AO Construction              :      0.033u      0.033s      0.003w      1 calls
| DFH: AO-Met. Contraction          :      0.033u      0.000s      0.002w      1 calls
HF: Form core H                     :      0.000u      0.033s      0.002w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.000w      1 calls
HF: Guess                           :      0.200u      0.117s      0.019w      1 calls
| V: Grid                           :      0.017u      0.050s      0.003w      1 calls
| | build grid                      :      0.017u      0.017s      0.001w      1 calls
| | post-process grid               :      0.000u      0.033s      0.001w      1 calls
| SAP: Form V                       :      0.183u      0.067s      0.015w      1 calls
| | Properties                      :      0.100u      0.017s      0.007w    209 calls
| | Functional                      :      0.033u      0.017s      0.001w    209 calls
| | V_xc                            :      0.050u      0.033s      0.006w    209 calls
HF: Form G                          :      4.517u      0.350s      0.277w      9 calls
| UV: Form V                        :      4.267u      0.350s      0.267w      9 calls
| | Properties                      :      1.283u      0.117s      0.079w   1881 calls
| | Functional                      :      1.183u      0.133s      0.078w   1881 calls
| | V_xc                            :      1.733u      0.067s      0.105w   1881 calls
| JK: D                             :      0.000u      0.000s      0.000w      9 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w      9 calls
| JK: JK                            :      0.233u      0.000s      0.008w      9 calls
| | DFH: compute_JK()               :      0.233u      0.000s      0.008w      9 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w      9 calls
| | | DFH: compute_J                :      0.050u      0.000s      0.001w      9 calls
| | | DFH: compute_K                :      0.167u      0.000s      0.006w      9 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w      9 calls
HF: Form F                          :      0.000u      0.000s      0.000w      9 calls
HF: DIIS                            :      0.733u      1.300s      0.123w      9 calls
HF: Form C                          :      0.083u      0.000s      0.002w      9 calls
HF: Form D                          :      0.017u      0.000s      0.000w      9 calls

**************************************************************************************

Host: Joses-MacBook-Pro-2.local

Timers On : Sat Jan 25 21:33:05 2025
Timers Off: Sat Jan 25 21:33:06 2025

Wall Time:        0.32 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls

--------------------------------------------------------------------------------------

**************************************************************************************

Host: Joses-MacBook-Pro-2.local

Timers On : Sat Jan 25 21:33:06 2025
Timers Off: Sat Jan 25 21:33:07 2025

Wall Time:        0.87 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.000u      0.033s      0.005w      2 calls
build grid                          :      0.000u      0.017s      0.002w      2 calls
post-process grid                   :      0.000u      0.017s      0.003w      2 calls
DFH: sparsity prep                  :      0.033u      0.017s      0.020w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.017s      0.026w      3 calls
DFH: initialize()                   :      0.150u      0.050s      0.025w      1 calls
DFH: AO Construction                :      0.017u      0.000s      0.003w      1 calls
DFH: AO-Met. Contraction            :      0.083u      0.017s      0.004w      1 calls
HF: Form core H                     :      0.000u      0.017s      0.001w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.000w      1 calls
HF: Guess                           :      0.117u      0.067s      0.011w      1 calls
SAP: Form V                         :      0.117u      0.017s      0.007w      1 calls
Properties                          :      1.450u      0.133s      0.093w   2299 calls
Functional                          :      1.333u      0.150s      0.081w   2299 calls
V_xc                                :      1.450u      0.200s      0.098w   2299 calls
HF: Form G                          :      4.383u      0.500s      0.285w     10 calls
UV: Form V                          :      4.183u      0.500s      0.272w     10 calls
JK: D                               :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     10 calls
JK: JK                              :      0.183u      0.000s      0.011w     10 calls
DFH: compute_JK()                   :      0.183u      0.000s      0.011w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.017u      0.000s      0.002w     10 calls
DFH: compute_K                      :      0.167u      0.000s      0.009w     10 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.900u      1.400s      0.126w     10 calls
HF: Form C                          :      0.000u      0.017s      0.002w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.000u      0.000s      0.002w      1 calls
| build grid                        :      0.000u      0.000s      0.001w      1 calls
| post-process grid                 :      0.000u      0.000s      0.001w      1 calls
DFH: sparsity prep                  :      0.033u      0.017s      0.020w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.017s      0.015w      1 calls
DFH: initialize()                   :      0.150u      0.050s      0.025w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.011w      2 calls
| DFH: AO Construction              :      0.017u      0.000s      0.003w      1 calls
| DFH: AO-Met. Contraction          :      0.083u      0.017s      0.004w      1 calls
HF: Form core H                     :      0.000u      0.017s      0.001w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.000w      1 calls
HF: Guess                           :      0.117u      0.067s      0.011w      1 calls
| V: Grid                           :      0.000u      0.033s      0.003w      1 calls
| | build grid                      :      0.000u      0.017s      0.001w      1 calls
| | post-process grid               :      0.000u      0.017s      0.001w      1 calls
| SAP: Form V                       :      0.117u      0.017s      0.007w      1 calls
| | Properties                      :      0.050u      0.017s      0.004w    209 calls
| | Functional                      :      0.000u      0.000s      0.000w    209 calls
| | V_xc                            :      0.067u      0.000s      0.002w    209 calls
HF: Form G                          :      4.383u      0.500s      0.285w     10 calls
| UV: Form V                        :      4.183u      0.500s      0.272w     10 calls
| | Properties                      :      1.400u      0.117s      0.089w   2090 calls
| | Functional                      :      1.333u      0.150s      0.081w   2090 calls
| | V_xc                            :      1.383u      0.200s      0.096w   2090 calls
| JK: D                             :      0.000u      0.000s      0.000w     10 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     10 calls
| JK: JK                            :      0.183u      0.000s      0.011w     10 calls
| | DFH: compute_JK()               :      0.183u      0.000s      0.011w     10 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     10 calls
| | | DFH: compute_J                :      0.017u      0.000s      0.002w     10 calls
| | | DFH: compute_K                :      0.167u      0.000s      0.009w     10 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.900u      1.400s      0.126w     10 calls
HF: Form C                          :      0.000u      0.017s      0.002w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls

**************************************************************************************

Host: Joses-MacBook-Pro-2.local

Timers On : Sat Jan 25 21:33:07 2025
Timers Off: Sat Jan 25 21:33:07 2025

Wall Time:        0.33 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls

--------------------------------------------------------------------------------------

**************************************************************************************

Host: Joses-MacBook-Pro-2.local

Timers On : Sat Jan 25 21:33:07 2025
Timers Off: Sat Jan 25 21:33:08 2025

Wall Time:        0.88 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      0.000u      0.033s      0.005w      2 calls
build grid                          :      0.000u      0.017s      0.002w      2 calls
post-process grid                   :      0.000u      0.017s      0.003w      2 calls
DFH: sparsity prep                  :      0.017u      0.017s      0.020w      1 calls
Libint2ERI::Libint2ERI              :      0.033u      0.017s      0.027w      3 calls
DFH: initialize()                   :      0.300u      0.017s      0.032w      1 calls
DFH: AO Construction                :      0.017u      0.000s      0.003w      1 calls
DFH: AO-Met. Contraction            :      0.233u      0.017s      0.012w      1 calls
HF: Form core H                     :      0.017u      0.017s      0.001w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.000w      1 calls
HF: Guess                           :      0.183u      0.083s      0.018w      1 calls
SAP: Form V                         :      0.183u      0.033s      0.014w      1 calls
Properties                          :      1.667u      0.150s      0.095w   2299 calls
Functional                          :      1.483u      0.100s      0.079w   2299 calls
V_xc                                :      1.283u      0.033s      0.094w   2299 calls
HF: Form G                          :      4.617u      0.267s      0.275w     10 calls
UV: Form V                          :      4.417u      0.267s      0.261w     10 calls
JK: D                               :      0.000u      0.000s      0.000w     10 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     10 calls
JK: JK                              :      0.200u      0.000s      0.012w     10 calls
DFH: compute_JK()                   :      0.200u      0.000s      0.012w     10 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     10 calls
DFH: compute_J                      :      0.017u      0.000s      0.001w     10 calls
DFH: compute_K                      :      0.167u      0.000s      0.011w     10 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     10 calls
HF: Form F                          :      0.000u      0.000s      0.000w     10 calls
HF: DIIS                            :      0.900u      1.383s      0.130w     10 calls
HF: Form C                          :      0.033u      0.017s      0.003w     10 calls
HF: Form D                          :      0.000u      0.000s      0.000w     10 calls

--------------------------------------------------------------------------------------
V: Grid                             :      0.000u      0.000s      0.002w      1 calls
| build grid                        :      0.000u      0.000s      0.001w      1 calls
| post-process grid                 :      0.000u      0.000s      0.001w      1 calls
DFH: sparsity prep                  :      0.017u      0.017s      0.020w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.017s      0.015w      1 calls
DFH: initialize()                   :      0.300u      0.017s      0.032w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.011w      2 calls
| DFH: AO Construction              :      0.017u      0.000s      0.003w      1 calls
| DFH: AO-Met. Contraction          :      0.233u      0.017s      0.012w      1 calls
HF: Form core H                     :      0.017u      0.017s      0.001w      1 calls
